Core,ID,area,zone,transect,camera,Year ,index_y,Month,Day,Season,Age Class,Symbol,Brood size,MaleChick,FemaleChick
2973,20200602-WLHTHCT3-IMAG1127,WL,Edge,HTH,CT3,2020,2,6,2,Non-Breeding,Single Female,F,0,0,0
2977,20200604-WLHTHCT3-IMAG1142,WL,Edge,HTH,CT3,2020,2,6,4,Non-Breeding,Single Female,F,0,0,0
2978,20200611-WLHTHCT3-IMAG1160,WL,Edge,HTH,CT3,2020,2,6,11,Non-Breeding,Single Female,F,0,0,0
2990,20200630-WLHTHCT3-IMAG0079,WL,Edge,HTH,CT3,2020,2,6,30,Non-Breeding,Single Female,F,0,0,0
2991,20200630-WLHTHCT3-IMAG0079,WL,Edge,HTH,CT3,2020,2,6,30,Non-Breeding,Single Female,F,0,0,0
2996,20200721-WLHTHCT3-IMAG0161,WL,Edge,HTH,CT3,2020,2,7,21,Non-Breeding,Single Female,F,0,0,0
2999,20200803-WLHTHCT3-IMAG0196,WL,Edge,HTH,CT3,2020,2,8,3,Non-Breeding,Single Female,F,0,0,0
3000,20200804-WLHTHCT3-IMAG0198,WL,Edge,HTH,CT3,2020,2,8,4,Non-Breeding,Single Female,F,0,0,0
3058,20200702-WLHTPCT2-IMAG0031,WL,Edge,HTP,CT2,2020,2,7,2,Non-Breeding,Single Female,F,0,0,0
3061,20200707-WLHTPCT2-IMAG0047,WL,Edge,HTP,CT2,2020,2,7,7,Non-Breeding,Single Female,F,0,0,0
3062,20200707-WLHTPCT2-IMAG0047,WL,Edge,HTP,CT2,2020,2,7,7,Non-Breeding,Single Female,F,0,0,0
3095,20200717-WLHTPCT2-IMAG0091,WL,Edge,HTP,CT2,2020,2,7,17,Non-Breeding,Single Female,F,0,0,0
3097,20200718-WLHTPCT2-IMAG0095,WL,Edge,HTP,CT2,2020,2,7,18,Non-Breeding,Single Female,F,0,0,0
3103,20200719-WLHTPCT2-IMAG0107,WL,Edge,HTP,CT2,2020,2,7,19,Non-Breeding,Single Female,F,0,0,0
3111,20200722-WLHTPCT2-IMAG0125,WL,Edge,HTP,CT2,2020,2,7,22,Non-Breeding,Single Female,F,0,0,0
3112,20200722-WLHTPCT2-IMAG0127,WL,Edge,HTP,CT2,2020,2,7,22,Non-Breeding,Single Female,F,0,0,0
3113,20200722-WLHTPCT2-IMAG0129,WL,Edge,HTP,CT2,2020,2,7,22,Non-Breeding,Single Female,F,0,0,0
3120,20200725-WLHTPCT2-IMAG0143,WL,Edge,HTP,CT2,2020,2,7,25,Non-Breeding,Single Female,F,0,0,0
3122,20200727-WLHTPCT2-IMAG0147,WL,Edge,HTP,CT2,2020,2,7,27,Non-Breeding,Single Female,F,0,0,0
3154,20200803-WLHTPCT2-IMAG0193,WL,Edge,HTP,CT2,2020,2,8,3,Non-Breeding,Single Female,F,0,0,0
3220,20200914-WLHTPCT2-IMAG0407,WL,Edge,HTP,CT2,2020,2,9,14,Non-Breeding,Single Female,F,0,0,0
3236,20200922-WLHTPCT2-IMAG0439,WL,Edge,HTP,CT2,2020,2,9,22,Non-Breeding,Single Female,F,0,0,0
3239,20200924-WLHTPCT2-IMAG0447,WL,Edge,HTP,CT2,2020,2,9,24,Non-Breeding,Single Female,F,0,0,0
3507,20201028-WLHTPCT2-IMAG0027,WL,Edge,HTP,CT2,2020,2,10,28,Non-Breeding,Single Female,F,0,0,0
3511,20201108-WLHTPCT2-IMAG0039,WL,Edge,HTP,CT2,2020,2,11,8,Breeding,Single Female,F,0,0,0
3563,20200101-WLHTPCT2-IMAG0089,WL,Edge,HTP,CT2,2020,2,1,1,Breeding,Single Female,F,0,0,0
3592,20200118-WLHTPCT2-IMAG0134,WL,Edge,HTP,CT2,2020,2,1,18,Breeding,Single Female,F,0,0,0
3594,20200124-WLHTPCT2-IMAG0148,WL,Edge,HTP,CT2,2020,2,1,24,Breeding,Single Female,F,0,0,0
3624,20200204-WLHTPCT2-IMAG0206,WL,Edge,HTP,CT2,2020,2,2,4,Breeding,Single Female,F,0,0,0
3625,20200206-WLHTPCT2-IMAG0209,WL,Edge,HTP,CT2,2020,2,2,6,Breeding,Single Female,F,0,0,0
3629,20200213-WLHTPCT2-IMAG0233,WL,Edge,HTP,CT2,2020,2,2,13,Breeding,Single Female,F,0,0,0
3631,20200214-WLHTPCT2-IMAG0249,WL,Edge,HTP,CT2,2020,2,2,14,Breeding,Single Female,F,0,0,0
3639,20200222-WLHTPCT2-IMAG0297,WL,Edge,HTP,CT2,2020,2,2,22,Breeding,Single Female,F,0,0,0
3642,20200301-WLHTPCT2-IMAG0321,WL,Edge,HTP,CT2,2020,2,3,1,Breeding,Single Female,F,0,0,0
3643,20200301-WLHTPCT2-IMAG0322,WL,Edge,HTP,CT2,2020,2,3,1,Breeding,Single Female,F,0,0,0
3644,20200307-WLHTPCT2-IMAG0384,WL,Edge,HTP,CT2,2020,2,3,7,Breeding,Single Female,F,0,0,0
3645,20200307-WLHTPCT2-IMAG0385,WL,Edge,HTP,CT2,2020,2,3,7,Breeding,Single Female,F,0,0,0
3646,20200309-WLHTPCT2-IMAG0408,WL,Edge,HTP,CT2,2020,2,3,9,Breeding,Single Female,F,0,0,0
3648,20200310-WLHTPCT2-IMAG0413,WL,Edge,HTP,CT2,2020,2,3,10,Breeding,Single Female,F,0,0,0
3654,20200319-WLHTPCT2-IMAG0478,WL,Edge,HTP,CT2,2020,2,3,19,Breeding,Single Female,F,0,0,0
3681,20200427-WLHTPCT2-IMAG1161,WL,Edge,HTP,CT2,2020,2,4,27,Breeding,Single Female,F,0,0,0
3686,20200428-WLHTPCT2-IMAG1179,WL,Edge,HTP,CT2,2020,2,4,28,Breeding,Single Female,F,0,0,0
3691,20200429-WLHTPCT2-IMAG1198,WL,Edge,HTP,CT2,2020,2,4,29,Breeding,Single Female,F,0,0,0
3701,20200502-WLHTPCT2-IMAG1239,WL,Edge,HTP,CT2,2020,2,5,2,Non-Breeding,Single Female,F,0,0,0
3708,20200510-WLHTPCT2-IMAG1268,WL,Edge,HTP,CT2,2020,2,5,10,Non-Breeding,Single Female,F,0,0,0
3749,20200525-WLHTPCT2-IMAG1398,WL,Edge,HTP,CT2,2020,2,5,25,Non-Breeding,Single Female,F,0,0,0
3752,20200526-WLHTPCT2-IMAG1406,WL,Edge,HTP,CT2,2020,2,5,26,Non-Breeding,Single Female,F,0,0,0
3760,20200528-WLHTPCT2-IMAG1414,WL,Edge,HTP,CT2,2020,2,5,28,Non-Breeding,Single Female,F,0,0,0
3774,20200531-WLHTPCT2-IMAG1446,WL,Edge,HTP,CT2,2020,2,5,31,Non-Breeding,Single Female,F,0,0,0
3790,20200602-WLHTPCT2-IMAG1477,WL,Edge,HTP,CT2,2020,2,6,2,Non-Breeding,Single Female,F,0,0,0
3794,20200602-WLHTPCT2-IMAG1482,WL,Edge,HTP,CT2,2020,2,6,2,Non-Breeding,Single Female,F,0,0,0
3809,20200618-WLHTPCT2-IMAG1575,WL,Edge,HTP,CT2,2020,2,6,18,Non-Breeding,Single Female,F,0,0,0
3826,20200706-WLHTPCT3-IMAG0058,WL,Edge,HTP,CT3,2020,2,7,6,Non-Breeding,Single Female,F,0,0,0
3867,20200904-WLHTPCT3-IMAG0338,WL,Edge,HTP,CT3,2020,2,9,4,Non-Breeding,Single Female,F,0,0,0
3889,20201206-WLHTPCT3-IMAG0125,WL,Edge,HTP,CT3,2020,2,12,6,Breeding,Single Female,F,0,0,0
4060,20200206-WLHYKCT3-IMAG0426,WL,Edge,HYK,CT3,2020,2,2,6,Breeding,Single Female,F,0,0,0
4066,20200217-WLHYKCT3-IMAG0557,WL,Edge,HYK,CT3,2020,2,2,17,Breeding,Single Female,F,0,0,0
4072,20200222-WLHYKCT3-IMAG0596,WL,Edge,HYK,CT3,2020,2,2,22,Breeding,Single Female,F,0,0,0
4073,20200302-WLHYKCT3-IMAG0808,WL,Edge,HYK,CT3,2020,2,3,2,Breeding,Single Female,F,0,0,0
4075,20200303-WLHYKCT3-IMAG0820,WL,Edge,HYK,CT3,2020,2,3,3,Breeding,Single Female,F,0,0,0
4078,20200321-WLHYKCT3-IMAG0870,WL,Edge,HYK,CT3,2020,2,3,21,Breeding,Single Female,F,0,0,0
4080,20200405-WLHYKCT3-IMAG0947,WL,Edge,HYK,CT3,2020,2,4,5,Breeding,Single Female,F,0,0,0
4089,20200426-WLHYKCT3-IMAG1049,WL,Edge,HYK,CT3,2020,2,4,26,Breeding,Single Female,F,0,0,0
4090,20200427-WLHYKCT3-IMAG1050,WL,Edge,HYK,CT3,2020,2,4,27,Breeding,Single Female,F,0,0,0
4091,20200427-WLHYKCT3-IMAG1051,WL,Edge,HYK,CT3,2020,2,4,27,Breeding,Single Female,F,0,0,0
4094,20200428-WLHYKCT3-IMAG1066,WL,Edge,HYK,CT3,2020,2,4,28,Breeding,Single Female,F,0,0,0
4095,20200428-WLHYKCT3-IMAG1066,WL,Edge,HYK,CT3,2020,2,4,28,Breeding,Single Female,F,0,0,0
4097,20200428-WLHYKCT3-IMAG1072,WL,Edge,HYK,CT3,2020,2,4,28,Breeding,Single Female,F,0,0,0
4103,20200429-WLHYKCT3-IMAG1118,WL,Edge,HYK,CT3,2020,2,4,29,Breeding,Single Female,F,0,0,0
4104,20200429-WLHYKCT3-IMAG1121,WL,Edge,HYK,CT3,2020,2,4,29,Breeding,Single Female,F,0,0,0
4105,20200429-WLHYKCT3-IMAG1124,WL,Edge,HYK,CT3,2020,2,4,29,Breeding,Single Female,F,0,0,0
4106,20200429-WLHYKCT3-IMAG1127,WL,Edge,HYK,CT3,2020,2,4,29,Breeding,Single Female,F,0,0,0
4120,20200501-WLHYKCT3-IMAG1169,WL,Edge,HYK,CT3,2020,2,5,1,Non-Breeding,Single Female,F,0,0,0
4122,20200501-WLHYKCT3-IMAG1175,WL,Edge,HYK,CT3,2020,2,5,1,Non-Breeding,Single Female,F,0,0,0
4130,20200502-WLHYKCT3-IMAG1205,WL,Edge,HYK,CT3,2020,2,5,2,Non-Breeding,Single Female,F,0,0,0
4137,20200508-WLHYKCT3-IMAG1230,WL,Edge,HYK,CT3,2020,2,5,8,Non-Breeding,Single Female,F,0,0,0
4138,20200508-WLHYKCT3-IMAG1233,WL,Edge,HYK,CT3,2020,2,5,8,Non-Breeding,Single Female,F,0,0,0
4139,20200509-WLHYKCT3-IMAG1236,WL,Edge,HYK,CT3,2020,2,5,9,Non-Breeding,Single Female,F,0,0,0
4144,20200516-WLHYKCT3-IMAG1300,WL,Edge,HYK,CT3,2020,2,5,16,Non-Breeding,Single Female,F,0,0,0
4145,20200516-WLHYKCT3-IMAG1303,WL,Edge,HYK,CT3,2020,2,5,16,Non-Breeding,Single Female,F,0,0,0
4146,20200516-WLHYKCT3-IMAG1306,WL,Edge,HYK,CT3,2020,2,5,16,Non-Breeding,Single Female,F,0,0,0
4147,20200516-WLHYKCT3-IMAG1309,WL,Edge,HYK,CT3,2020,2,5,16,Non-Breeding,Single Female,F,0,0,0
4150,20200519-WLHYKCT3-IMAG1321,WL,Edge,HYK,CT3,2020,2,5,19,Non-Breeding,Single Female,F,0,0,0
4152,20200520-WLHYKCT3-IMAG1330,WL,Edge,HYK,CT3,2020,2,5,20,Non-Breeding,Single Female,F,0,0,0
4155,20200520-WLHYKCT3-IMAG1342,WL,Edge,HYK,CT3,2020,2,5,20,Non-Breeding,Single Female,F,0,0,0
4156,20200520-WLHYKCT3-IMAG1345,WL,Edge,HYK,CT3,2020,2,5,20,Non-Breeding,Single Female,F,0,0,0
4157,20200523-WLHYKCT3-IMAG1379,WL,Edge,HYK,CT3,2020,2,5,23,Non-Breeding,Single Female,F,0,0,0
4158,20200529-WLHYKCT3-IMAG1409,WL,Edge,HYK,CT3,2020,2,5,29,Non-Breeding,Single Female,F,0,0,0
4159,20200529-WLHYKCT3-IMAG1412,WL,Edge,HYK,CT3,2020,2,5,29,Non-Breeding,Single Female,F,0,0,0
4164,20200530-WLHYKCT3-IMAG1415,WL,Edge,HYK,CT3,2020,2,5,30,Non-Breeding,Single Female,F,0,0,0
4165,20200530-WLHYKCT3-IMAG1445,WL,Edge,HYK,CT3,2020,2,5,30,Non-Breeding,Single Female,F,0,0,0
4166,20200602-WLHYKCT3-IMAG1466,WL,Edge,HYK,CT3,2020,2,6,2,Non-Breeding,Single Female,F,0,0,0
4168,20200605-WLHYKCT3-IMAG1507,WL,Edge,HYK,CT3,2020,2,6,5,Non-Breeding,Single Female,F,0,0,0
4215,20200824-WLHYKCT3-IMAG0230,WL,Edge,HYK,CT3,2020,2,8,24,Non-Breeding,Single Female,F,0,0,0
4219,20200830-WLHYKCT3-IMAG0244,WL,Edge,HYK,CT3,2020,2,8,30,Non-Breeding,Single Female,F,0,0,0
4233,20200908-WLHYKCT3-IMAG0292,WL,Edge,HYK,CT3,2020,2,9,8,Non-Breeding,Single Female,F,0,0,0
4301,20200730-WLMTLCT2-IMAG0450,WL,Edge,MTL,CT2,2020,2,7,30,Non-Breeding,Single Female,F,0,0,0
4305,20200824-WLMTLCT2-IMAG0509,WL,Edge,MTL,CT2,2020,2,8,24,Non-Breeding,Single Female,F,0,0,0
4351,20200712-WLMTLCT3-IMAG0311,WL,Edge,MTL,CT3,2020,2,7,12,Non-Breeding,Single Female,F,0,0,0
4352,20200712-WLMTLCT3-IMAG0312,WL,Edge,MTL,CT3,2020,2,7,12,Non-Breeding,Single Female,F,0,0,0
4369,20200905-WLMTLCT3-IMAG1196,WL,Edge,MTL,CT3,2020,2,9,5,Non-Breeding,Single Female,F,0,0,0
4372,20201014-WLMTLCT3-IMAG1589,WL,Edge,MTL,CT3,2020,2,10,14,Non-Breeding,Single Female,F,0,0,0
4380,20201214-WLMTLCT4-IMAG0260,WL,Interior,MTL,CT4,2020,2,12,14,Breeding,Single Female,F,0,0,0
4435,20201119-WLMTLCT5-IMAG0060,WL,Interior,MTL,CT5,2020,2,11,19,Breeding,Single Female,F,0,0,0
4436,20201119-WLMTLCT5-IMAG0061,WL,Interior,MTL,CT5,2020,2,11,19,Breeding,Single Female,F,0,0,0
4440,20201123-WLMTLCT5-IMAG0068,WL,Interior,MTL,CT5,2020,2,11,23,Breeding,Single Female,F,0,0,0
4447,20201130-WLMTLCT5-IMAG0091,WL,Interior,MTL,CT5,2020,2,11,30,Breeding,Single Female,F,0,0,0
4448,20201130-WLMTLCT5-IMAG0091,WL,Interior,MTL,CT5,2020,2,11,30,Breeding,Single Female,F,0,0,0
4449,20201130-WLMTLCT5-IMAG0091,WL,Interior,MTL,CT5,2020,2,11,30,Breeding,Single Female,F,0,0,0
4451,20201201-WLMTLCT5-IMAG0097,WL,Interior,MTL,CT5,2020,2,12,1,Breeding,Single Female,F,0,0,0
4452,20201201-WLMTLCT5-IMAG0098,WL,Interior,MTL,CT5,2020,2,12,1,Breeding,Single Female,F,0,0,0
4453,20201201-WLMTLCT5-IMAG0098,WL,Interior,MTL,CT5,2020,2,12,1,Breeding,Single Female,F,0,0,0
4488,20200201-WLMTLCT5-IMAG0111,WL,Interior,MTL,CT5,2020,2,2,1,Breeding,Single Female,F,0,0,0
4489,20200201-WLMTLCT5-IMAG0112,WL,Interior,MTL,CT5,2020,2,2,1,Breeding,Single Female,F,0,0,0
4493,20200228-WLMTLCT5-IMAG0138,WL,Interior,MTL,CT5,2020,2,2,28,Breeding,Single Female,F,0,0,0
4496,20200618-WLMTLCT5-IMAG0227,WL,Interior,MTL,CT5,2020,2,6,18,Non-Breeding,Single Female,F,0,0,0
4502,20200722-WLMTLCT5-IMAG2517,WL,Interior,MTL,CT5,2020,2,7,22,Non-Breeding,Single Female,F,0,0,0
4503,20200727-WLMTLCT5-IMAG2519,WL,Interior,MTL,CT5,2020,2,7,27,Non-Breeding,Single Female,F,0,0,0
4511,20200809-WLMTLCT5-IMAG2542,WL,Interior,MTL,CT5,2020,2,8,9,Non-Breeding,Single Female,F,0,0,0
4512,20200809-WLMTLCT5-IMAG2542,WL,Interior,MTL,CT5,2020,2,8,9,Non-Breeding,Single Female,F,0,0,0
4695,20201115-WLMTLCT6-IMAG0017,WL,Interior,MTL,CT6,2020,2,11,15,Breeding,Single Female,F,0,0,0
4697,20201205-WLMTLCT6-IMAG0032,WL,Interior,MTL,CT6,2020,2,12,5,Breeding,Single Female,F,0,0,0
4710,20200109-WLMTLCT6-IMAG0121,WL,Interior,MTL,CT6,2020,2,1,9,Breeding,Single Female,F,0,0,0
4711,20200109-WLMTLCT6-IMAG0121,WL,Interior,MTL,CT6,2020,2,1,9,Breeding,Single Female,F,0,0,0
4727,20200426-WLMTLCT6-IMAG0306,WL,Interior,MTL,CT6,2020,2,4,26,Breeding,Single Female,F,0,0,0
4729,20200427-WLMTLCT6-IMAG0313,WL,Interior,MTL,CT6,2020,2,4,27,Breeding,Single Female,F,0,0,0
4730,20200427-WLMTLCT6-IMAG0314,WL,Interior,MTL,CT6,2020,2,4,27,Breeding,Single Female,F,0,0,0
4755,20200523-WLMTLCT6-IMAG0361,WL,Interior,MTL,CT6,2020,2,5,23,Non-Breeding,Single Female,F,0,0,0
4756,20200523-WLMTLCT6-IMAG0362,WL,Interior,MTL,CT6,2020,2,5,23,Non-Breeding,Single Female,F,0,0,0
4762,20200731-WLMTLCT6-IMAG0079,WL,Interior,MTL,CT6,2020,2,7,31,Non-Breeding,Single Female,F,0,0,0
4763,20200813-WLMTLCT6-IMAG0081,WL,Interior,MTL,CT6,2020,2,8,13,Non-Breeding,Single Female,F,0,0,0
4846,20200726-WLSBMCT1-IMAG0555,WL,Edge,SBM,CT1,2020,2,7,26,Non-Breeding,Single Female,F,0,0,0
4847,20200726-WLSBMCT1-IMAG0558,WL,Edge,SBM,CT1,2020,2,7,26,Non-Breeding,Single Female,F,0,0,0
4848,20200726-WLSBMCT1-IMAG0558,WL,Edge,SBM,CT1,2020,2,7,26,Non-Breeding,Single Female,F,0,0,0
4851,20200816-WLSBMCT1-IMAG0644,WL,Edge,SBM,CT1,2020,2,8,16,Non-Breeding,Single Female,F,0,0,0
4909,20200103-WLSBMCT2-IMAG0160,WL,Edge,SBM,CT2,2020,2,1,3,Breeding,Single Female,F,0,0,0
4922,20200220-WLSBMCT2-IMAG0459,WL,Edge,SBM,CT2,2020,2,2,20,Breeding,Single Female,F,0,0,0
4925,20200321-WLSBMCT2-IMAG0901,WL,Edge,SBM,CT2,2020,2,3,21,Breeding,Single Female,F,0,0,0
4926,20200325-WLSBMCT2-IMAG1871,WL,Edge,SBM,CT2,2020,2,3,25,Breeding,Single Female,F,0,0,0
4930,20200329-WLSBMCT2-IMAG2289,WL,Edge,SBM,CT2,2020,2,3,29,Breeding,Single Female,F,0,0,0
4932,20200412-WLSBMCT2-IMAG2883,WL,Edge,SBM,CT2,2020,2,4,12,Breeding,Single Female,F,0,0,0
4934,20200430-WLSBMCT2-IMAG3221,WL,Edge,SBM,CT2,2020,2,4,30,Breeding,Single Female,F,0,0,0
4935,20200430-WLSBMCT2-IMAG3221,WL,Edge,SBM,CT2,2020,2,4,30,Breeding,Single Female,F,0,0,0
4936,20200430-WLSBMCT2-IMAG3221,WL,Edge,SBM,CT2,2020,2,4,30,Breeding,Single Female,F,0,0,0
4937,20200430-WLSBMCT2-IMAG3221,WL,Edge,SBM,CT2,2020,2,4,30,Breeding,Single Female,F,0,0,0
4954,20200517-WLSBMCT2-IMAG3535,WL,Edge,SBM,CT2,2020,2,5,17,Non-Breeding,Single Female,F,0,0,0
4974,20200601-WLSBMCT2-IMAG0141,WL,Edge,SBM,CT2,2020,2,6,1,Non-Breeding,Single Female,F,0,0,0
4975,20200601-WLSBMCT2-IMAG0141,WL,Edge,SBM,CT2,2020,2,6,1,Non-Breeding,Single Female,F,0,0,0
4976,20200601-WLSBMCT2-IMAG0141,WL,Edge,SBM,CT2,2020,2,6,1,Non-Breeding,Single Female,F,0,0,0
4980,20200605-WLSBMCT2-IMAG0160,WL,Edge,SBM,CT2,2020,2,6,5,Non-Breeding,Single Female,F,0,0,0
4987,20200609-WLSBMCT2-IMAG0190,WL,Edge,SBM,CT2,2020,2,6,9,Non-Breeding,Single Female,F,0,0,0
4991,20200614-WLSBMCT2-IMAG0276,WL,Edge,SBM,CT2,2020,2,6,14,Non-Breeding,Single Female,F,0,0,0
4992,20200614-WLSBMCT2-IMAG0276,WL,Edge,SBM,CT2,2020,2,6,14,Non-Breeding,Single Female,F,0,0,0
4993,20200614-WLSBMCT2-IMAG0276,WL,Edge,SBM,CT2,2020,2,6,14,Non-Breeding,Single Female,F,0,0,0
4994,20200614-WLSBMCT2-IMAG0300,WL,Edge,SBM,CT2,2020,2,6,14,Non-Breeding,Single Female,F,0,0,0
4995,20200614-WLSBMCT2-IMAG0300,WL,Edge,SBM,CT2,2020,2,6,14,Non-Breeding,Single Female,F,0,0,0
5008,20200902-WLSBMCT2-IMAG0755,WL,Edge,SBM,CT2,2020,2,9,2,Non-Breeding,Single Female,F,0,0,0
5009,20200902-WLSBMCT2-IMAG0755,WL,Edge,SBM,CT2,2020,2,9,2,Non-Breeding,Single Female,F,0,0,0
5010,20200903-WLSBMCT2-IMAG0758,WL,Edge,SBM,CT2,2020,2,9,3,Non-Breeding,Single Female,F,0,0,0
5011,20200906-WLSBMCT2-IMAG0764,WL,Edge,SBM,CT2,2020,2,9,6,Non-Breeding,Single Female,F,0,0,0
5012,20200906-WLSBMCT2-IMAG0776,WL,Edge,SBM,CT2,2020,2,9,6,Non-Breeding,Single Female,F,0,0,0
5017,20200910-WLSBMCT2-IMAG0800,WL,Edge,SBM,CT2,2020,2,9,10,Non-Breeding,Single Female,F,0,0,0
5026,20200921-WLSBMCT2-IMAG0841,WL,Edge,SBM,CT2,2020,2,9,21,Non-Breeding,Single Female,F,0,0,0
5030,20200930-WLSBMCT2-IMAG0882,WL,Edge,SBM,CT2,2020,2,9,30,Non-Breeding,Single Female,F,0,0,0
5089,20201114-WLSBMCT3-IMAG0045,WL,Edge,SBM,CT3,2020,2,11,14,Breeding,Single Female,F,0,0,0
5097,20201203-WLSBMCT3-IMAG0072,WL,Edge,SBM,CT3,2020,2,12,3,Breeding,Single Female,F,0,0,0
5098,20201203-WLSBMCT3-IMAG0072,WL,Edge,SBM,CT3,2020,2,12,3,Breeding,Single Female,F,0,0,0
5099,20201203-WLSBMCT3-IMAG0072,WL,Edge,SBM,CT3,2020,2,12,3,Breeding,Single Female,F,0,0,0
5147,20200206-WLSBMCT3-IMAG0153,WL,Edge,SBM,CT3,2020,2,2,6,Breeding,Single Female,F,0,0,0
5149,20200215-WLSBMCT3-IMAG0217,WL,Edge,SBM,CT3,2020,2,2,15,Breeding,Single Female,F,0,0,0
5150,20200215-WLSBMCT3-IMAG0217,WL,Edge,SBM,CT3,2020,2,2,15,Breeding,Single Female,F,0,0,0
5151,20200215-WLSBMCT3-IMAG0217,WL,Edge,SBM,CT3,2020,2,2,15,Breeding,Single Female,F,0,0,0
5154,20200215-WLSBMCT3-IMAG0220,WL,Edge,SBM,CT3,2020,2,2,15,Breeding,Single Female,F,0,0,0
5159,20200226-WLSBMCT3-IMAG1620,WL,Edge,SBM,CT3,2020,2,2,26,Breeding,Single Female,F,0,0,0
5178,20200514-WLSBMCT3-IMAG3533,WL,Edge,SBM,CT3,2020,2,5,14,Non-Breeding,Single Female,F,0,0,0
5179,20200605-WLSBMCT3-IMAG0193,WL,Edge,SBM,CT3,2020,2,6,5,Non-Breeding,Single Female,F,0,0,0
5199,20200619-WLSBMCT3-IMAG0498,WL,Edge,SBM,CT3,2020,2,6,19,Non-Breeding,Single Female,F,0,0,0
5236,20200704-WLSBMCT3-IMAG0575,WL,Edge,SBM,CT3,2020,2,7,4,Non-Breeding,Single Female,F,0,0,0
5288,20200826-WLSBMCT3-IMAG0740,WL,Edge,SBM,CT3,2020,2,8,26,Non-Breeding,Single Female,F,0,0,0
5339,20200924-WLSBMCT3-IMAG0851,WL,Edge,SBM,CT3,2020,2,9,24,Non-Breeding,Single Female,F,0,0,0
5345,20200925-WLSBMCT3-IMAG0861,WL,Edge,SBM,CT3,2020,2,9,25,Non-Breeding,Single Female,F,0,0,0
5426,20200118-WLSBMCT4-IMAG0217,WL,Interior,SBM,CT4,2020,2,1,18,Breeding,Single Female,F,0,0,0
5427,20200126-WLSBMCT4-IMAG0258,WL,Interior,SBM,CT4,2020,2,1,26,Breeding,Single Female,F,0,0,0
5428,20200127-WLSBMCT4-IMAG0265,WL,Interior,SBM,CT4,2020,2,1,27,Breeding,Single Female,F,0,0,0
5429,20200131-WLSBMCT4-IMAG0270,WL,Interior,SBM,CT4,2020,2,1,31,Breeding,Single Female,F,0,0,0
5430,20200131-WLSBMCT4-IMAG0273,WL,Interior,SBM,CT4,2020,2,1,31,Breeding,Single Female,F,0,0,0
5431,20200131-WLSBMCT4-IMAG0273,WL,Interior,SBM,CT4,2020,2,1,31,Breeding,Single Female,F,0,0,0
5432,20200131-WLSBMCT4-IMAG0273,WL,Interior,SBM,CT4,2020,2,1,31,Breeding,Single Female,F,0,0,0
5433,20200131-WLSBMCT4-IMAG0273,WL,Interior,SBM,CT4,2020,2,1,31,Breeding,Single Female,F,0,0,0
5440,20200301-WLSBMCT4-IMAG1643,WL,Interior,SBM,CT4,2020,2,3,1,Breeding,Single Female,F,0,0,0
5441,20200302-WLSBMCT4-IMAG1965,WL,Interior,SBM,CT4,2020,2,3,2,Breeding,Single Female,F,0,0,0
5443,20200302-WLSBMCT4-IMAG1980,WL,Interior,SBM,CT4,2020,2,3,2,Breeding,Single Female,F,0,0,0
5445,20200303-WLSBMCT4-IMAG2226,WL,Interior,SBM,CT4,2020,2,3,3,Breeding,Single Female,F,0,0,0
5447,20200303-WLSBMCT4-IMAG2310,WL,Interior,SBM,CT4,2020,2,3,3,Breeding,Single Female,F,0,0,0
5450,20200303-WLSBMCT4-IMAG2499,WL,Interior,SBM,CT4,2020,2,3,3,Breeding,Single Female,F,0,0,0
5453,20200305-WLSBMCT4-IMAG2545,WL,Interior,SBM,CT4,2020,2,3,5,Breeding,Single Female,F,0,0,0
5455,20200306-WLSBMCT4-IMAG2638,WL,Interior,SBM,CT4,2020,2,3,6,Breeding,Single Female,F,0,0,0
5456,20200310-WLSBMCT4-IMAG3158,WL,Interior,SBM,CT4,2020,2,3,10,Breeding,Single Female,F,0,0,0
5460,20200609-WLSBMCT4-IMAG0037,WL,Interior,SBM,CT4,2020,2,6,9,Non-Breeding,Single Female,F,0,0,0
5480,20200921-WLSBMCT4-IMAG0158,WL,Interior,SBM,CT4,2020,2,9,21,Non-Breeding,Single Female,F,0,0,0
5756,20200101-WLSTDCT2-IMAG0258,WL,Edge,STD,CT2,2020,2,1,1,Breeding,Single Female,F,0,0,0
5757,20200101-WLSTDCT2-IMAG0258,WL,Edge,STD,CT2,2020,2,1,1,Breeding,Single Female,F,0,0,0
5758,20200101-WLSTDCT2-IMAG0258,WL,Edge,STD,CT2,2020,2,1,1,Breeding,Single Female,F,0,0,0
5773,20200228-WLSTDCT2-IMAG2733,WL,Edge,STD,CT2,2020,2,2,28,Breeding,Single Female,F,0,0,0
5778,20200627-WLSTDCT2-IMAG0055,WL,Edge,STD,CT2,2020,2,6,27,Non-Breeding,Single Female,F,0,0,0
5780,20200627-WLSTDCT2-IMAG0056,WL,Edge,STD,CT2,2020,2,6,27,Non-Breeding,Single Female,F,0,0,0
5790,20200704-WLSTDCT2-IMAG0082,WL,Edge,STD,CT2,2020,2,7,4,Non-Breeding,Single Female,F,0,0,0
5820,20200730-WLSTDCT2-IMAG0166,WL,Edge,STD,CT2,2020,2,7,30,Non-Breeding,Single Female,F,0,0,0
5821,20200730-WLSTDCT2-IMAG0168,WL,Edge,STD,CT2,2020,2,7,30,Non-Breeding,Single Female,F,0,0,0
